signal_id,symbol,side,D_arm_time,R_confirm_time,order_create_time,expected_entry,actual_entry,actual_entry_time,ENTRY_R_LOW,ENTRY_R_HIGH,ENTRY_R_SIZE,structural_stop,stop_time,partial_exit_times,final_exit_time,exit_reason,r_net,pm_margin_pct,fee,funding,funding_events,mae,mfe,hold_h,age_bars,atr_idx,atr_end_time,decision_time,fills,event_sequence
L-2025-04-02 23:59-135,BTCUSDT,LONG,2025-04-03 00:00,2025-04-02 23:59,2025-04-03 00:00,85671.74,85671.74,2025-04-03 00:00,84462.69,88500.00,4037.31,84209.30,2025-04-03 00:04,,2025-04-03 00:04,stop,-0.018270,-18.270,0.000700,0.000000,,-0.01707,0.00000,0.08,1,13698,2025-04-02 23:59,2025-04-03 00:00,stop@2025-04-03 00:04:84209.30:1.000,2025-04-03 00:00|FILL|85671.74|1.000;2025-04-03 00:04|EXIT_STOP|84209.30|1.000
S-2025-04-09 11:59-136,BTCUSDT,SHORT,2025-04-09 00:00,2025-04-09 11:59,2025-04-09 12:00,77044.36,77044.36,2025-04-09 12:55,77979.30,75000.00,2979.30,78213.24,2025-04-09 14:04,,2025-04-09 14:04,stop,-0.016372,-16.372,0.000700,0.000000,,-0.01517,0.00433,1.17,1,13737,2025-04-09 11:59,2025-04-09 12:55,stop@2025-04-09 14:04:78213.24:1.000,2025-04-09 12:55|FILL|77044.36|1.000;2025-04-09 14:04|EXIT_STOP|78213.24|1.000
L-2025-04-12 23:59-137,BTCUSDT,LONG,2025-04-12 00:00,2025-04-12 23:59,2025-04-13 00:00,84300.58,84300.58,2025-04-13 08:05,83474.94,85905.00,2430.06,83224.52,2025-04-13 19:44,,2025-04-13 19:44,stop,-0.014065,-14.065,0.000700,0.000100,2025-04-13 16:00:+0.000100,-0.01276,0.00818,11.67,3,13760,2025-04-13 07:59,2025-04-13 08:05,stop@2025-04-13 19:44:83224.52:1.000,2025-04-13 08:05|FILL|84300.58|1.000;2025-04-13 19:44|EXIT_STOP|83224.52|1.000
L-2025-06-10 03:59-138,BTCUSDT,LONG,2025-06-10 00:00,2025-06-10 03:59,2025-06-10 04:00,108643.91,108643.91,2025-06-10 14:30,107635.91,110530.17,2894.26,107313.00,2025-06-12 10:19,2025-06-10 16:04,2025-06-12 10:19,stop,-0.009273,-9.273,0.000625,0.000475,2025-06-10 16:00:+0.000100;2025-06-11 00:00:+0.000075;2025-06-11 08:00:+0.000075;2025-06-11 16:00:+0.000075;2025-06-12 00:00:+0.000075;2025-06-12 08:00:+0.000075,-0.01225,0.01616,43.83,3,14109,2025-06-10 11:59,2025-06-10 14:30,tp@2025-06-10 16:04:109248.03:0.250;stop@2025-06-12 10:19:107313.00:0.750,2025-06-10 14:30|FILL|108643.91|1.000;2025-06-10 16:04|EXIT_TP|109248.03|0.250;2025-06-12 10:19|EXIT_STOP|107313.00|0.750
L-2025-08-12 23:59-139,BTCUSDT,LONG,2025-08-12 00:00,2025-08-12 23:59,2025-08-13 00:00,119122.60,119122.60,2025-08-13 02:15,118285.00,120324.43,2039.43,117930.15,,2025-08-13 10:14;2025-08-13 13:49;2025-08-13 13:54,2025-08-13 22:44,tp,0.020377,20.377,0.000400,0.000125,2025-08-13 08:00:+0.000100;2025-08-13 16:00:+0.000025,-0.00169,0.03614,20.50,1,14490,2025-08-12 23:59,2025-08-13 02:15,tp@2025-08-13 10:14:120283.63:0.250;tp@2025-08-13 13:49:120883.13:0.250;tp@2025-08-13 13:54:121855.65:0.250;tp@2025-08-13 22:44:123427.68:0.250,2025-08-13 02:15|FILL|119122.60|1.000;2025-08-13 10:14|EXIT_TP|120283.63|0.250;2025-08-13 13:49|EXIT_TP|120883.13|0.250;2025-08-13 13:54|EXIT_TP|121855.65|0.250;2025-08-13 22:44|EXIT_TP|123427.68|0.250
S-2025-10-30 23:59-140,BTCUSDT,SHORT,2025-10-31 00:00,2025-10-30 23:59,2025-10-31 00:00,108631.29,108631.29,2025-10-31 00:10,109777.93,106304.34,3473.59,110107.26,2025-10-31 04:44,,2025-10-31 04:44,stop,-0.014787,-14.787,0.000700,0.000000,,-0.01359,0.00192,4.58,1,14964,2025-10-30 23:59,2025-10-31 00:10,stop@2025-10-31 04:44:110107.26:1.000,2025-10-31 00:10|FILL|108631.29|1.000;2025-10-31 04:44|EXIT_STOP|110107.26|1.000
S-2025-11-14 23:59-141,BTCUSDT,SHORT,2025-11-14 00:00,2025-11-14 23:59,2025-11-15 00:00,96319.20,96319.20,2025-11-15 02:55,97411.11,94012.45,3398.66,97703.34,,2025-11-16 15:59;2025-11-17 19:49,2025-11-25 00:00,dexit,0.056293,56.293,0.000550,0.001800,2025-11-15 08:00:+0.000100;2025-11-15 16:00:+0.000100;2025-11-16 00:00:+0.000100;2025-11-16 08:00:+0.000100;2025-11-16 16:00:+0.000075;2025-11-17 00:00:+0.000075;2025-11-17 08:00:+0.000075;2025-11-17 16:00:+0.000075;2025-11-18 00:00:+0.000050;2025-11-18 08:00:+0.000050;2025-11-18 16:00:+0.000050;2025-11-19 00:00:+0.000050;2025-11-19 08:00:+0.000050;2025-11-19 16:00:+0.000050;2025-11-20 00:00:+0.000050;2025-11-20 08:00:+0.000050;2025-11-20 16:00:+0.000050;2025-11-21 00:00:+0.000050;2025-11-21 08:00:+0.000050;2025-11-21 16:00:+0.000050;2025-11-22 00:00:+0.000050;2025-11-22 08:00:+0.000050;2025-11-22 16:00:+0.000050;2025-11-23 00:00:+0.000050;2025-11-23 08:00:+0.000050;2025-11-23 16:00:+0.000050;2025-11-24 00:00:+0.000050;2025-11-24 08:00:+0.000050;2025-11-24 16:00:+0.000050;2025-11-25 00:00:+0.000050,-0.00548,0.16320,237.08,1,15054,2025-11-14 23:59,2025-11-15 02:55,tp@2025-11-16 15:59:94434.61:0.250;tp@2025-11-17 19:49:91648.47:0.250;dexit@2025-11-25 00:00:88300.01:0.500,2025-11-15 02:55|FILL|96319.20|1.000;2025-11-16 15:59|EXIT_TP|94434.61|0.250;2025-11-17 19:49|EXIT_TP|91648.47|0.250;2025-11-25 00:00|EXIT_DEXIT|88300.01|0.500
L-2025-12-03 11:59-142,BTCUSDT,LONG,2025-12-03 00:00,2025-12-03 11:59,2025-12-03 12:00,91965.83,91965.83,2025-12-03 14:00,90990.23,93958.58,2968.35,90717.26,2025-12-05 13:29,,2025-12-05 13:29,stop,-0.015376,-15.376,0.000700,0.000600,2025-12-03 16:00:+0.000100;2025-12-04 00:00:+0.000100;2025-12-04 08:00:+0.000100;2025-12-04 16:00:+0.000100;2025-12-05 00:00:+0.000100;2025-12-05 08:00:+0.000100,-0.01358,0.02375,47.50,1,15165,2025-12-03 11:59,2025-12-03 14:00,stop@2025-12-05 13:29:90717.26:1.000,2025-12-03 14:00|FILL|91965.83|1.000;2025-12-05 13:29|EXIT_STOP|90717.26|1.000
L-2026-01-08 11:59-143,BTCUSDT,LONG,2026-01-08 00:00,2026-01-08 11:59,2026-01-08 12:00,90276.75,90276.75,2026-01-08 12:00,89641.84,91188.00,1546.16,89372.91,2026-01-08 14:49,,2026-01-08 14:49,stop,-0.011212,-11.212,0.000700,0.000000,,-0.01001,0.00000,2.83,1,15381,2026-01-08 11:59,2026-01-08 12:00,stop@2026-01-08 14:49:89372.91:1.000,2026-01-08 12:00|FILL|90276.75|1.000;2026-01-08 14:49|EXIT_STOP|89372.91|1.000
S-2026-02-03 03:59-144,BTCUSDT,SHORT,2026-02-03 00:00,2026-02-03 03:59,2026-02-03 04:00,78699.48,78699.48,2026-02-03 04:00,79360.00,77564.62,1795.38,79598.08,,2026-02-03 18:49;2026-02-04 17:44;2026-02-05 11:29,2026-02-05 17:24,tp,0.102576,102.576,0.000400,0.000550,2026-02-03 08:00:+0.000100;2026-02-03 16:00:+0.000100;2026-02-04 00:00:+0.000075;2026-02-04 08:00:+0.000075;2026-02-04 16:00:+0.000075;2026-02-05 00:00:+0.000050;2026-02-05 08:00:+0.000050;2026-02-05 16:00:+0.000025,-0.00489,0.15512,61.42,1,15535,2026-02-03 03:59,2026-02-03 04:00,tp@2026-02-03 18:49:73524.60:0.250;tp@2026-02-04 17:44:72183.60:0.250;tp@2026-02-05 11:29:70008.20:0.250;tp@2026-02-05 17:24:66491.80:0.250,2026-02-03 04:00|FILL|78699.48|1.000;2026-02-03 18:49|EXIT_TP|73524.60|0.250;2026-02-04 17:44|EXIT_TP|72183.60|0.250;2026-02-05 11:29|EXIT_TP|70008.20|0.250;2026-02-05 17:24|EXIT_TP|66491.80|0.250
S-2026-02-06 07:59-145,BTCUSDT,SHORT,2026-02-06 00:00,2026-02-06 07:59,2026-02-06 08:00,64397.87,64397.87,2026-02-06 08:00,66010.00,60000.00,6010.00,66208.03,2026-02-06 10:24,,2026-02-06 10:24,stop,-0.029309,-29.309,0.000700,0.000000,,-0.02811,0.00000,2.42,1,15554,2026-02-06 07:59,2026-02-06 08:00,stop@2026-02-06 10:24:66208.03:1.000,2026-02-06 08:00|FILL|64397.87|1.000;2026-02-06 10:24|EXIT_STOP|66208.03|1.000
S-2026-02-07 15:59-146,BTCUSDT,SHORT,2026-02-08 00:00,2026-02-07 15:59,2026-02-08 00:00,70508.52,70508.52,2026-02-08 08:30,71690.07,67582.48,4107.59,71905.14,2026-02-08 23:09,2026-02-08 10:24,2026-02-08 23:09,stop,-0.014157,-14.157,0.000625,0.000075,2026-02-08 16:00:+0.000075,-0.01981,0.00876,14.67,5,15566,2026-02-08 07:59,2026-02-08 08:30,tp@2026-02-08 10:24:70008.20:0.250;stop@2026-02-08 23:09:71905.14:0.750,2026-02-08 08:30|FILL|70508.52|1.000;2026-02-08 10:24|EXIT_TP|70008.20|0.250;2026-02-08 23:09|EXIT_STOP|71905.14|0.750
S-2026-02-24 11:59-147,BTCUSDT,SHORT,2026-02-24 00:00,2026-02-24 11:59,2026-02-24 12:00,64284.39,64284.39,2026-02-24 16:00,65026.75,62700.80,2325.95,65221.83,2026-02-25 01:14,2026-02-24 16:29,2026-02-25 01:14,stop,-0.010575,-10.575,0.000625,0.000075,2026-02-25 00:00:+0.000075,-0.01458,0.00925,9.25,2,15664,2026-02-24 15:59,2026-02-24 16:00,tp@2026-02-24 16:29:63914.80:0.250;stop@2026-02-25 01:14:65221.83:0.750,2026-02-24 16:00|FILL|64284.39|1.000;2026-02-24 16:29|EXIT_TP|63914.80|0.250;2026-02-25 01:14|EXIT_STOP|65221.83|0.750
S-2026-06-25 11:59-148,BTCUSDT,SHORT,2026-06-25 00:00,2026-06-25 11:59,2026-06-25 12:00,61501.13,61501.13,2026-06-25 12:30,61962.40,60792.00,1170.40,62148.29,2026-07-02 14:14,2026-06-25 13:34;2026-06-25 13:44;2026-06-25 13:54,2026-07-02 14:14,stop,0.012065,12.065,0.000475,0.000525,2026-06-25 16:00:+0.000025;2026-06-26 00:00:+0.000025;2026-06-26 08:00:+0.000025;2026-06-26 16:00:+0.000025;2026-06-27 00:00:+0.000025;2026-06-27 08:00:+0.000025;2026-06-27 16:00:+0.000025;2026-06-28 00:00:+0.000025;2026-06-28 08:00:+0.000025;2026-06-28 16:00:+0.000025;2026-06-29 00:00:+0.000025;2026-06-29 08:00:+0.000025;2026-06-29 16:00:+0.000025;2026-06-30 00:00:+0.000025;2026-06-30 08:00:+0.000025;2026-06-30 16:00:+0.000025;2026-07-01 00:00:+0.000025;2026-07-01 08:00:+0.000025;2026-07-01 16:00:+0.000025;2026-07-02 00:00:+0.000025;2026-07-02 08:00:+0.000025,-0.01052,0.06018,169.75,1,16389,2026-06-25 11:59,2026-06-25 12:30,tp@2026-06-25 13:34:61087.33:0.250;tp@2026-06-25 13:44:60354.40:0.250;tp@2026-06-25 13:54:59169.66:0.250;stop@2026-07-02 14:14:62148.29:0.250,2026-06-25 12:30|FILL|61501.13|1.000;2026-06-25 13:34|EXIT_TP|61087.33|0.250;2026-06-25 13:44|EXIT_TP|60354.40|0.250;2026-06-25 13:54|EXIT_TP|59169.66|0.250;2026-07-02 14:14|EXIT_STOP|62148.29|0.250
L-2026-08-21 23:59-149,BTCUSDT,LONG,2026-08-22 00:00,2026-08-21 23:59,2026-08-22 00:00,77062.14,77062.14,2026-08-22 05:10,76235.76,78760.68,2524.92,76007.05,2026-08-23 05:14,,2026-08-23 05:14,stop,-0.015191,-15.191,0.000700,0.000300,2026-08-22 08:00:+0.000100;2026-08-22 16:00:+0.000100;2026-08-23 00:00:+0.000100,-0.01369,0.01035,24.08,2,16735,2026-08-22 03:59,2026-08-22 05:10,stop@2026-08-23 05:14:76007.05:1.000,2026-08-22 05:10|FILL|77062.14|1.000;2026-08-23 05:14|EXIT_STOP|76007.05|1.000
L-2026-08-25 03:59-150,BTCUSDT,LONG,2026-08-25 00:00,2026-08-25 03:59,2026-08-25 04:00,79367.75,79367.75,2026-08-25 09:50,78468.61,81272.62,2804.01,78233.20,2026-08-25 13:54,,2026-08-25 13:54,stop,-0.015495,-15.495,0.000700,0.000000,,-0.01429,0.00275,4.08,2,16754,2026-08-25 07:59,2026-08-25 09:50,stop@2026-08-25 13:54:78233.20:1.000,2026-08-25 09:50|FILL|79367.75|1.000;2026-08-25 13:54|EXIT_STOP|78233.20|1.000
