version,test,run,n_trades,blocked,sizing,pf,sum_pm,ret,cagr,mdd,mtm_mdd_close,wr,exp,worst,sharpe,sortino
V2,F1b_matched,122,80,2,risk1%,1.7131,355.3220,47.4700,5.3193,15.3222,22.4533,22.5000,0.5925,11.0000,0.3908,2.0378
V2,F1b_matched,122,80,2,30%x10x,1.3336,355.3220,16.9773,2.1141,64.1754,70.5482,22.5000,1.3325,11.0000,0.2399,0.9130
V2,F1b_matched,123,81,1,risk1%,1.4668,343.3668,28.2144,3.3714,26.9461,32.7825,20.9877,0.4073,17.0000,0.2773,1.3618
V2,F1b_matched,123,81,1,30%x10x,1.3125,343.3668,5.7534,0.7491,78.8270,83.4982,20.9877,1.2717,17.0000,0.2234,0.8799
V2,F1b_matched,124,81,1,risk1%,1.5098,448.1729,30.9053,3.6583,22.1642,26.0341,20.9877,0.4337,11.0000,0.2936,1.4749
V2,F1b_matched,124,81,1,30%x10x,1.4223,448.1729,39.0605,4.4975,70.9639,76.4063,20.9877,1.6599,11.0000,0.2854,1.1764
V2,F1b_matched,125,80,2,risk1%,1.4375,179.9859,24.5942,2.9772,18.2712,24.7778,18.7500,0.3745,11.0000,0.2540,1.2673
V2,F1b_matched,125,80,2,30%x10x,1.1657,179.9859,-28.6085,-4.3965,69.8291,75.1788,18.7500,0.6749,11.0000,0.1225,0.4584
V2,F1b_matched,126,80,2,risk1%,1.4852,143.3461,28.3208,3.3829,23.9302,33.1900,18.7500,0.4149,11.0000,0.2769,1.4094
V2,F1b_matched,126,80,2,30%x10x,1.1311,143.3461,-34.2284,-5.4366,75.7150,80.4134,18.7500,0.5375,11.0000,0.0992,0.3635
V2,F1b_matched,127,81,1,risk1%,1.2951,82.7697,14.3249,1.8021,25.6788,31.6367,17.2840,0.2617,17.0000,0.1811,0.8754
V2,F1b_matched,127,81,1,30%x10x,1.0734,82.7697,-46.2171,-7.9416,77.1962,82.2655,17.2840,0.3066,17.0000,0.0565,0.2087
V2,F1b_matched,128,80,2,risk1%,1.4663,197.2280,27.8221,3.3292,15.7387,21.5699,18.7500,0.4109,11.0000,0.2735,1.3655
V2,F1b_matched,128,80,2,30%x10x,1.1772,197.2280,-27.3391,-4.1714,68.1657,71.5372,18.7500,0.7396,11.0000,0.1323,0.4987
V2,F1b_matched,129,80,2,risk1%,1.5775,277.9905,37.0914,4.2988,21.5462,23.0209,18.7500,0.4993,13.0000,0.3316,1.6811
V2,F1b_matched,129,80,2,30%x10x,1.2511,277.9905,-9.0816,-1.2622,75.6944,78.1131,18.7500,1.0425,13.0000,0.1854,0.6987
V2,F1b_matched,130,80,2,risk1%,1.4221,174.3371,24.0581,2.9180,19.5880,26.2090,17.5000,0.3689,13.0000,0.2509,1.2313
V2,F1b_matched,130,80,2,30%x10x,1.1568,174.3371,-30.8832,-4.8086,70.9436,77.2960,17.5000,0.6538,13.0000,0.1182,0.4373
V2,F1b_matched,131,80,2,risk1%,1.3585,81.6198,18.6822,2.3115,23.0405,29.2172,17.5000,0.3139,11.0000,0.2125,1.0549
V2,F1b_matched,131,80,2,30%x10x,1.0733,81.6198,-46.1620,-7.9290,77.5852,82.5587,17.5000,0.3061,11.0000,0.0559,0.2064
V2,F1b_matched,132,80,2,risk1%,1.5840,305.4978,36.6770,4.2567,17.8985,24.2252,20.0000,0.4960,11.0000,0.3279,1.6824
V2,F1b_matched,132,80,2,30%x10x,1.2824,305.4978,-2.0275,-0.2729,69.3845,74.6253,20.0000,1.1456,11.0000,0.2018,0.7778
V2,F1b_matched,133,80,2,risk1%,1.6064,301.2226,38.7576,4.4671,15.1419,23.5789,20.0000,0.5178,11.0000,0.3384,1.7532
V2,F1b_matched,133,80,2,30%x10x,1.2775,301.2226,-3.8496,-0.5224,63.1894,70.6682,20.0000,1.1296,11.0000,0.1988,0.7698
V2,F1b_matched,134,80,2,risk1%,1.5026,175.4324,29.9235,3.5542,19.6293,24.6425,18.7500,0.4316,11.0000,0.2867,1.4614
V2,F1b_matched,134,80,2,30%x10x,1.1599,175.4324,-30.6084,-4.7582,73.1560,78.5252,18.7500,0.6579,11.0000,0.1186,0.4432
V2,F1b_matched,135,81,1,risk1%,1.6655,428.8131,43.9097,4.9764,23.2892,27.3930,20.9877,0.5545,13.0000,0.3705,1.9173
V2,F1b_matched,135,81,1,30%x10x,1.4017,428.8131,35.3775,4.1239,72.9371,78.3291,20.9877,1.5882,13.0000,0.2780,1.1071
V2,F1b_matched,136,80,2,risk1%,1.5071,320.8371,30.3549,3.6000,14.2660,19.0051,21.2500,0.4344,11.0000,0.2904,1.4627
V2,F1b_matched,136,80,2,30%x10x,1.2978,320.8371,-0.5297,-0.0708,60.6818,68.7236,21.2500,1.2031,11.0000,0.2092,0.8230
V2,F1b_matched,137,81,1,risk1%,1.5621,272.0403,35.7547,4.1626,23.9508,29.0156,19.7531,0.4810,17.0000,0.3232,1.6387
V2,F1b_matched,137,81,1,30%x10x,1.2479,272.0403,-9.5734,-1.3336,75.0240,80.2718,19.7531,1.0076,17.0000,0.1820,0.6935
V2,F1b_matched,138,80,2,risk1%,1.6895,344.4773,45.7353,5.1531,17.4992,24.3661,20.0000,0.5766,13.0000,0.3821,1.9804
V2,F1b_matched,138,80,2,30%x10x,1.3221,344.4773,13.1000,1.6560,67.3088,73.3048,20.0000,1.2918,13.0000,0.2325,0.8863
V2,F1b_matched,139,80,2,risk1%,1.4456,201.8117,25.8832,3.1187,19.7979,26.5044,18.7500,0.3877,13.0000,0.2633,1.3013
V2,F1b_matched,139,80,2,30%x10x,1.1836,201.8117,-25.3070,-3.8181,70.5359,77.3772,18.7500,0.7568,13.0000,0.1366,0.5141
V2,F1b_matched,140,80,2,risk1%,1.6351,389.8688,41.1645,4.7070,20.6442,25.9421,21.2500,0.5367,11.0000,0.3553,1.8284
V2,F1b_matched,140,80,2,30%x10x,1.3673,389.8688,22.9711,2.7972,74.5995,79.8528,21.2500,1.4620,11.0000,0.2552,1.0232
V2,F1b_matched,141,81,1,risk1%,1.5308,253.7693,33.0991,3.8884,25.1320,30.0115,19.7531,0.4562,17.0000,0.3067,1.5474
V2,F1b_matched,141,81,1,30%x10x,1.2309,253.7693,-14.6005,-2.0837,76.5272,81.2582,19.7531,0.9399,17.0000,0.1692,0.6468
V2,F1b_matched,142,80,2,risk1%,1.8816,482.3366,64.0310,6.8254,14.4178,20.4869,21.2500,0.7408,11.0000,0.4595,2.5245
V2,F1b_matched,142,80,2,30%x10x,1.4470,482.3366,51.1916,5.6701,56.4762,65.8666,21.2500,1.8088,11.0000,0.3065,1.2266
V2,F1b_matched,143,81,1,risk1%,1.3955,271.2467,22.1734,2.7080,26.3152,32.2968,19.7531,0.3442,17.0000,0.2381,1.1599
V2,F1b_matched,143,81,1,30%x10x,1.2477,271.2467,-11.0884,-1.5558,78.1387,83.0772,19.7531,1.0046,17.0000,0.1801,0.7000
V2,F1b_matched,144,80,2,risk1%,1.4771,251.1888,27.6190,3.3073,18.2440,21.1835,18.7500,0.4076,11.0000,0.2727,1.3831
V2,F1b_matched,144,80,2,30%x10x,1.2321,251.1888,-17.7889,-2.5795,70.4562,73.0593,18.7500,0.9420,11.0000,0.1647,0.6408
V2,F1b_matched,145,80,2,risk1%,1.6774,403.6680,45.1399,5.0957,21.9137,22.9919,20.0000,0.5741,13.0000,0.3752,1.9518
V2,F1b_matched,145,80,2,30%x10x,1.3729,403.6680,24.3641,2.9518,75.8115,77.7867,20.0000,1.5138,13.0000,0.2602,1.0263
V2,F1b_matched,146,80,2,risk1%,1.3475,46.7458,18.1735,2.2528,25.0374,31.0417,18.7500,0.3068,11.0000,0.2094,1.0194
V2,F1b_matched,146,80,2,30%x10x,1.0414,46.7458,-49.7820,-8.7801,80.0809,84.5069,18.7500,0.1753,11.0000,0.0327,0.1160
V2,F1b_matched,147,81,1,risk1%,1.3674,90.9167,20.1129,2.4752,23.7887,32.6387,18.5185,0.3256,17.0000,0.2225,1.0835
V2,F1b_matched,147,81,1,30%x10x,1.0801,90.9167,-43.9206,-7.4266,74.9078,79.3951,18.5185,0.3367,17.0000,0.0629,0.2267
V2,F1b_matched,148,80,2,risk1%,1.4762,245.8319,27.7153,3.3177,20.5194,27.0671,18.7500,0.4062,11.0000,0.2749,1.3776
V2,F1b_matched,148,80,2,30%x10x,1.2276,245.8319,-15.6625,-2.2470,67.2182,74.8490,18.7500,0.9219,11.0000,0.1652,0.6281
V2,F1b_matched,149,80,2,risk1%,1.6244,474.4109,41.2686,4.7173,19.8634,26.0118,20.0000,0.5398,13.0000,0.3534,1.8150
V2,F1b_matched,149,80,2,30%x10x,1.4395,474.4109,47.3543,5.3082,71.2050,77.3248,20.0000,1.7790,13.0000,0.3005,1.2296
V2,F1b_matched,150,80,2,risk1%,1.5202,284.9412,31.1896,3.6883,16.9796,23.8236,20.0000,0.4416,11.0000,0.2960,1.5006
V2,F1b_matched,150,80,2,30%x10x,1.2674,284.9412,-4.6724,-0.6364,63.1572,71.0609,20.0000,1.0685,11.0000,0.1915,0.7375
V2,F1b_matched,151,80,2,risk1%,1.6676,570.2209,44.4514,5.0291,15.9986,20.7144,22.5000,0.5649,11.0000,0.3755,1.9138
V2,F1b_matched,151,80,2,30%x10x,1.5453,570.2209,92.9846,9.1675,63.8949,71.3670,22.5000,2.1383,11.0000,0.3600,1.5110
V2,F1b_matched,152,81,1,risk1%,1.4747,182.3313,28.4704,3.3990,25.9207,31.2060,18.5185,0.4106,17.0000,0.2787,1.3908
V2,F1b_matched,152,81,1,30%x10x,1.1636,182.3313,-28.9146,-4.4512,77.8083,82.5759,18.5185,0.6753,17.0000,0.1238,0.4588
V2,F1b_matched,153,80,2,risk1%,1.3427,110.2627,17.9575,2.2279,24.9895,31.0027,16.2500,0.3070,20.0000,0.2071,1.0108
V2,F1b_matched,153,80,2,30%x10x,1.0973,110.2627,-43.1933,-7.2673,77.2138,82.2726,16.2500,0.4135,20.0000,0.0743,0.2743
V2,F1b_matched,154,81,1,risk1%,1.4819,308.3549,29.3219,3.4901,27.5402,32.1944,18.5185,0.4201,17.0000,0.2826,1.4139
V2,F1b_matched,154,81,1,30%x10x,1.2810,308.3549,-2.6588,-0.3589,80.0793,84.0136,18.5185,1.1421,17.0000,0.2021,0.7980
V2,F1b_matched,155,80,2,risk1%,1.4968,255.9654,29.4021,3.4987,18.3459,25.1792,20.0000,0.4247,13.0000,0.2842,1.4385
V2,F1b_matched,155,80,2,30%x10x,1.2385,255.9654,-12.8328,-1.8157,65.4548,73.6373,20.0000,0.9599,13.0000,0.1717,0.6627
V2,F1b_matched,156,80,2,risk1%,1.4545,300.2134,27.4829,3.2926,22.8289,27.1039,18.7500,0.4078,20.0000,0.2711,1.3362
V2,F1b_matched,156,80,2,30%x10x,1.2670,300.2134,-8.9697,-1.2460,73.6421,79.0281,18.7500,1.1258,20.0000,0.1934,0.7511
V2,F1b_matched,157,80,2,risk1%,1.5129,242.8553,30.0954,3.5725,17.6118,24.3031,20.0000,0.4294,11.0000,0.2905,1.4768
V2,F1b_matched,157,80,2,30%x10x,1.2296,242.8553,-14.3832,-2.0505,67.4631,74.7630,20.0000,0.9107,11.0000,0.1650,0.6313
V2,F1b_matched,158,80,2,risk1%,1.3731,145.4718,20.6653,2.5379,20.9000,27.0206,16.2500,0.3378,13.0000,0.2252,1.1085
V2,F1b_matched,158,80,2,30%x10x,1.1276,145.4718,-37.9985,-6.1784,73.5687,78.2499,16.2500,0.5455,13.0000,0.0970,0.3625
V2,F1b_matched,159,81,1,risk1%,1.5275,326.0232,33.7551,3.9566,22.9719,27.4149,18.5185,0.4634,17.0000,0.3103,1.5527
V2,F1b_matched,159,81,1,30%x10x,1.2914,326.0232,-0.4669,-0.0624,73.1017,79.0320,18.5185,1.2075,17.0000,0.2113,0.8214
V2,F1b_matched,160,80,2,risk1%,1.4501,206.1941,26.0286,3.1346,19.5702,26.0150,18.7500,0.3909,13.0000,0.2627,1.3150
V2,F1b_matched,160,80,2,30%x10x,1.1875,206.1941,-25.4961,-3.8506,70.2721,76.8923,18.7500,0.7732,13.0000,0.1379,0.5247
V2,F1b_matched,161,80,2,risk1%,1.7355,520.3617,50.4575,5.6015,17.7482,23.5426,21.2500,0.6193,13.0000,0.4059,2.1181
V2,F1b_matched,161,80,2,30%x10x,1.4941,520.3617,72.3251,7.5308,68.1572,74.8854,21.2500,1.9514,13.0000,0.3340,1.3736
V2,F1b_matched,162,80,2,risk1%,1.5962,298.7506,38.7215,4.4634,20.3401,25.4464,21.2500,0.5169,11.0000,0.3392,1.7254
V2,F1b_matched,162,80,2,30%x10x,1.2714,298.7506,-4.1630,-0.5657,70.4043,76.6302,21.2500,1.1203,11.0000,0.1981,0.7521
V2,F1b_matched,163,80,2,risk1%,1.2353,49.9498,9.5252,1.2213,28.6671,34.4103,16.2500,0.2100,13.0000,0.1443,0.6935
V2,F1b_matched,163,80,2,30%x10x,1.0450,49.9498,-50.6270,-8.9864,81.2900,85.7539,16.2500,0.1873,13.0000,0.0343,0.1272
V2,F1b_matched,164,80,2,risk1%,1.4393,194.6982,25.3200,3.0570,17.9657,24.3001,18.7500,0.3835,11.0000,0.2580,1.2863
V2,F1b_matched,164,80,2,30%x10x,1.1752,194.6982,-27.6962,-4.2343,69.0122,74.8782,18.7500,0.7301,11.0000,0.1306,0.4894
V2,F1b_matched,165,80,2,risk1%,1.4062,184.6139,22.5202,2.7468,24.2239,28.1032,18.7500,0.3535,11.0000,0.2400,1.1879
V2,F1b_matched,165,80,2,30%x10x,1.1681,184.6139,-29.5270,-4.5615,77.6809,78.6884,18.7500,0.6923,11.0000,0.1243,0.4706
V2,F1b_matched,166,80,2,risk1%,1.7072,462.8973,49.2127,5.4845,15.8779,20.0163,20.0000,0.6132,11.0000,0.3939,2.0566
V2,F1b_matched,166,80,2,30%x10x,1.4241,462.8973,42.4419,4.8329,63.7633,70.4485,20.0000,1.7359,11.0000,0.2935,1.1820
V2,F1b_matched,167,80,2,risk1%,1.5834,373.4168,37.2978,4.3198,17.1494,21.6647,18.7500,0.5016,13.0000,0.3324,1.6966
V2,F1b_matched,167,80,2,30%x10x,1.3425,373.4168,13.7216,1.7303,66.3625,73.1545,18.7500,1.4003,13.0000,0.2413,0.9492
V2,F1b_matched,168,79,3,risk1%,1.6370,390.4758,41.3594,4.7263,19.7532,25.5153,21.5190,0.5453,11.0000,0.3564,1.8256
V2,F1b_matched,168,79,3,30%x10x,1.3673,390.4758,23.7936,2.8886,65.8126,73.3645,21.5190,1.4828,11.0000,0.2567,1.0093
V2,F1b_matched,169,80,2,risk1%,1.5707,295.7586,34.4342,4.0268,18.3314,24.8470,21.2500,0.4731,13.0000,0.3162,1.6311
V2,F1b_matched,169,80,2,30%x10x,1.2808,295.7586,-3.4046,-0.4611,69.5176,74.5865,21.2500,1.1091,13.0000,0.1973,0.7653
V2,F1b_matched,170,80,2,risk1%,1.5955,289.4750,38.5554,4.4467,16.9264,25.4463,18.7500,0.5160,13.0000,0.3375,1.7399
V2,F1b_matched,170,80,2,30%x10x,1.2625,289.4750,-7.3920,-1.0193,66.1573,73.1811,18.7500,1.0855,13.0000,0.1912,0.7329
V2,F1b_matched,171,80,2,risk1%,1.3561,139.2958,18.7087,2.3145,18.9572,25.3852,17.5000,0.3153,11.0000,0.2123,1.0491
V2,F1b_matched,171,80,2,30%x10x,1.1258,139.2958,-37.6994,-6.1181,69.6111,76.3017,17.5000,0.5224,11.0000,0.0940,0.3550
V2,F1b_matched,172,80,2,risk1%,1.5601,206.4195,34.6486,4.0489,20.2115,28.5508,20.0000,0.4779,11.0000,0.3157,1.6199
V2,F1b_matched,172,80,2,30%x10x,1.1891,206.4195,-23.9667,-3.5896,74.4512,79.8522,20.0000,0.7741,11.0000,0.1398,0.5245
V2,F1b_matched,173,80,2,risk1%,1.7482,623.1697,50.5509,5.6102,15.3256,19.7171,23.7500,0.6176,11.0000,0.4091,2.1256
V2,F1b_matched,173,80,2,30%x10x,1.6056,623.1697,123.6308,11.3354,63.0853,70.1808,23.7500,2.3369,11.0000,0.3918,1.6540
V2,F1b_matched,174,81,1,risk1%,1.2340,29.2071,9.9167,1.2695,28.2923,34.0859,14.8148,0.2125,17.0000,0.1475,0.7007
V2,F1b_matched,174,81,1,30%x10x,1.0254,29.2071,-53.9475,-9.8279,80.6162,84.7015,14.8148,0.1082,17.0000,0.0200,0.0731
V2,F1b_matched,175,80,2,risk1%,1.4663,119.0700,27.6771,3.3135,22.3316,28.8942,18.7500,0.4059,13.0000,0.2751,1.3637
V2,F1b_matched,175,80,2,30%x10x,1.1067,119.0700,-38.3021,-6.2398,77.0442,81.3941,18.7500,0.4465,13.0000,0.0833,0.2994
V2,F1b_matched,176,80,2,risk1%,1.5023,224.7100,31.1750,3.6868,21.1962,28.8061,18.7500,0.4487,11.0000,0.2910,1.4766
V2,F1b_matched,176,80,2,30%x10x,1.1985,224.7100,-24.0508,-3.6038,71.9191,77.3537,18.7500,0.8427,11.0000,0.1474,0.5588
V2,F1b_matched,177,79,3,risk1%,2.0902,696.4746,81.7486,8.2973,13.5527,22.2370,22.7848,0.8842,11.0000,0.5351,3.0639
V2,F1b_matched,177,79,3,30%x10x,1.6890,696.4746,172.0409,14.2845,54.7147,64.4985,22.7848,2.6448,11.0000,0.4345,1.8470
V2,F1b_matched,178,80,2,risk1%,1.3957,165.1790,22.0413,2.6931,18.6990,25.4427,17.5000,0.3487,11.0000,0.2368,1.1661
V2,F1b_matched,178,80,2,30%x10x,1.1487,165.1790,-32.6094,-5.1293,69.1074,76.2035,17.5000,0.6194,11.0000,0.1121,0.4189
V2,F1b_matched,179,80,2,risk1%,1.7175,504.1227,49.4746,5.5092,15.6219,23.9980,21.2500,0.6143,11.0000,0.3960,2.0707
V2,F1b_matched,179,80,2,30%x10x,1.4718,504.1227,62.5498,6.6962,64.6843,71.6224,21.2500,1.8905,11.0000,0.3208,1.3170
V2,F1b_matched,180,80,2,risk1%,1.5510,465.9152,33.0864,3.8871,19.5277,24.3078,21.2500,0.4575,20.0000,0.3101,1.5799
V2,F1b_matched,180,80,2,30%x10x,1.4553,465.9152,50.9438,5.6469,65.7912,73.1120,21.2500,1.7472,20.0000,0.3026,1.2545
V2,F1b_matched,181,81,1,risk1%,1.5069,208.7072,31.0471,3.6733,25.3724,31.6917,18.5185,0.4362,17.0000,0.2944,1.4791
V2,F1b_matched,181,81,1,30%x10x,1.1893,208.7072,-22.3602,-3.3203,77.1625,81.2087,18.5185,0.7730,17.0000,0.1425,0.5304
V2,F1b_matched,182,81,1,risk1%,1.4992,289.5485,30.7151,3.6382,23.1951,27.0769,18.5185,0.4337,17.0000,0.2916,1.4650
V2,F1b_matched,182,81,1,30%x10x,1.2609,289.5485,-9.2364,-1.2846,73.8986,78.8313,18.5185,1.0724,17.0000,0.1886,0.7341
V2,F1b_matched,183,80,2,risk1%,1.4859,240.5608,29.4060,3.4991,19.8157,26.3701,18.7500,0.4250,13.0000,0.2848,1.4217
V2,F1b_matched,183,80,2,30%x10x,1.2177,240.5608,-18.3835,-2.6738,74.8942,77.2568,18.7500,0.9021,13.0000,0.1606,0.6111
V2,F1b_matched,184,80,2,risk1%,1.6775,592.0376,45.0410,5.0862,14.9109,19.6880,20.0000,0.5716,13.0000,0.3772,1.9428
V2,F1b_matched,184,80,2,30%x10x,1.5683,592.0376,99.3035,9.6378,61.6404,69.5925,20.0000,2.2201,13.0000,0.3681,1.5668
V2,F1b_matched,185,80,2,risk1%,1.5015,229.0846,30.6718,3.6336,21.7939,28.0372,18.7500,0.4363,13.0000,0.2933,1.4612
V2,F1b_matched,185,80,2,30%x10x,1.2068,229.0846,-18.5987,-2.7081,74.9215,79.6069,18.7500,0.8591,13.0000,0.1556,0.5757
V2,F1b_matched,186,80,2,risk1%,1.7023,496.3267,47.5129,5.3234,16.0471,21.4337,22.5000,0.5928,11.0000,0.3910,2.0066
V2,F1b_matched,186,80,2,30%x10x,1.4691,496.3267,62.0001,6.6480,65.0493,72.0157,22.5000,1.8612,11.0000,0.3195,1.2932
V2,F1b_matched,187,81,1,risk1%,1.2692,46.8325,12.2462,1.5532,27.7462,33.3309,17.2840,0.2399,17.0000,0.1650,0.8001
V2,F1b_matched,187,81,1,30%x10x,1.0410,46.8325,-51.9290,-9.3103,80.1219,84.2629,17.2840,0.1735,17.0000,0.0318,0.1164
V2,F1b_matched,188,80,2,risk1%,1.4484,214.9224,26.0140,3.1330,17.6790,24.3619,18.7500,0.3896,11.0000,0.2634,1.3088
V2,F1b_matched,188,80,2,30%x10x,1.1966,214.9224,-22.8412,-3.4004,68.4819,74.1607,18.7500,0.8060,11.0000,0.1445,0.5502
V2,F1b_matched,189,80,2,risk1%,1.6736,357.4483,45.2408,5.1055,17.5914,23.4920,20.0000,0.5743,13.0000,0.3778,1.9418
V2,F1b_matched,189,80,2,30%x10x,1.3294,357.4483,13.0896,1.6547,67.3236,74.3642,20.0000,1.3404,13.0000,0.2366,0.9122
V2,F1b_matched,190,80,2,risk1%,1.5479,188.9510,33.7547,3.9565,20.3568,28.0503,20.0000,0.4720,11.0000,0.3076,1.5933
V2,F1b_matched,190,80,2,30%x10x,1.1705,188.9510,-29.0522,-4.4759,74.4986,79.4915,20.0000,0.7086,11.0000,0.1261,0.4743
V2,F1b_matched,191,80,2,risk1%,1.3660,167.8424,19.4668,2.4014,26.0552,28.5810,16.2500,0.3249,20.0000,0.2172,1.0831
V2,F1b_matched,191,80,2,30%x10x,1.1506,167.8424,-35.5144,-5.6853,79.6826,81.6614,16.2500,0.6294,20.0000,0.1103,0.4267
V2,F1b_matched,192,80,2,risk1%,1.3792,62.7777,20.8074,2.5540,26.6451,34.4169,16.2500,0.3394,20.0000,0.2269,1.1241
V2,F1b_matched,192,80,2,30%x10x,1.0550,62.7777,-49.6553,-8.7494,80.9971,85.1449,16.2500,0.2354,20.0000,0.0429,0.1560
V2,F1b_matched,193,80,2,risk1%,1.2805,59.1533,12.8035,1.6204,23.8461,28.6312,15.0000,0.2508,11.0000,0.1689,0.8327
V2,F1b_matched,193,80,2,30%x10x,1.0527,59.1533,-50.2063,-8.8833,79.7417,79.8651,15.0000,0.2218,11.0000,0.0401,0.1498
V2,F1b_matched,194,80,2,risk1%,1.3567,157.0128,19.0801,2.3571,18.0153,24.7172,17.5000,0.3185,11.0000,0.2155,1.0520
V2,F1b_matched,194,80,2,30%x10x,1.1405,157.0128,-35.2872,-5.6411,67.8240,75.1463,17.5000,0.5888,11.0000,0.1055,0.3966
V2,F1b_matched,195,80,2,risk1%,1.8000,532.6338,56.0227,6.1144,14.5440,19.4139,21.2500,0.6678,11.0000,0.4319,2.2850
V2,F1b_matched,195,80,2,30%x10x,1.5008,532.6338,72.2426,7.5239,60.7570,69.1847,21.2500,1.9974,11.0000,0.3349,1.3660
V2,F1b_matched,196,80,2,risk1%,1.5977,295.8481,38.3483,4.4259,15.8249,21.4700,21.2500,0.5112,11.0000,0.3387,1.7249
V2,F1b_matched,196,80,2,30%x10x,1.2707,295.8481,-4.2818,-0.5822,64.3685,71.7501,21.2500,1.1094,11.0000,0.1967,0.7483
V2,F1b_matched,197,80,2,risk1%,1.5186,392.0135,31.2736,3.6971,19.5637,22.3108,20.0000,0.4433,11.0000,0.2962,1.5028
V2,F1b_matched,197,80,2,30%x10x,1.3696,392.0135,19.1786,2.3684,72.5609,73.0362,20.0000,1.4701,11.0000,0.2516,1.0341
V2,F1b_matched,198,80,2,risk1%,1.4899,247.5785,28.4742,3.3994,19.4213,24.1297,18.7500,0.4158,11.0000,0.2780,1.4196
V2,F1b_matched,198,80,2,30%x10x,1.2306,247.5785,-15.8206,-2.2715,68.6914,74.9260,18.7500,0.9284,11.0000,0.1651,0.6399
V2,F1b_matched,199,81,1,risk1%,1.1267,-118.3795,1.7349,0.2297,30.2834,35.8183,16.0494,0.1151,17.0000,0.0805,0.3788
V2,F1b_matched,199,81,1,30%x10x,0.8985,-118.3795,-69.1305,-14.5140,85.0265,87.7986,16.0494,-0.4384,17.0000,-0.0826,-0.2903
V2,F2,0,78,4,risk1%,2.3478,1058.8856,86.9983,8.7095,9.6013,12.2371,33.3333,0.8680,11.0000,0.7680,3.3452
V2,F2,0,78,4,30%x10x,2.4461,1058.8856,962.6320,37.0681,38.4298,45.0679,33.3333,4.0726,11.0000,0.8422,3.4936
V2,F2,1,78,4,risk1%,0.9694,35.6990,-3.9730,-0.5394,19.1544,23.1285,19.2308,-0.0239,19.0000,-0.0319,-0.0844
V2,F2,1,78,4,30%x10x,1.0404,35.6990,-26.9276,-4.0991,61.5359,69.5596,19.2308,0.1373,19.0000,0.0391,0.1084
V2,F2,2,78,4,risk1%,1.9142,488.5354,55.1268,6.0329,18.3954,22.6462,23.3766,0.6789,12.0000,0.4371,2.4257
V2,F2,2,78,4,30%x10x,1.5394,488.5354,77.2586,7.9365,70.7090,71.7287,23.3766,1.9034,12.0000,0.3336,1.3621
V2,F2,3,78,4,risk1%,1.0766,0.5641,2.4091,0.3181,22.3764,25.6534,21.7949,0.0554,21.0000,0.0789,0.2033
V2,F2,3,78,4,30%x10x,1.0007,0.5641,-29.5313,-4.5623,66.6599,73.5171,21.7949,0.0022,21.0000,0.0007,0.0016
V2,F2,4,77,5,risk1%,1.3806,157.4323,20.4754,2.5164,22.7771,23.3653,19.4805,0.2938,20.0000,0.2814,1.0387
V2,F2,4,77,5,30%x10x,1.1735,157.4323,-4.7945,-0.6534,73.7430,77.3199,19.4805,0.6134,20.0000,0.1502,0.4636
V2,F2,5,77,5,risk1%,1.9677,727.3886,57.6468,6.2611,13.8359,16.5910,23.3766,0.6677,11.0000,0.5304,2.4745
V2,F2,5,77,5,30%x10x,1.9549,727.3886,279.0685,19.4567,47.1182,52.7009,23.3766,2.8340,11.0000,0.5334,2.3990
V2,F2,6,77,5,risk1%,2.3311,918.5217,84.2346,8.4938,11.8607,16.5172,28.5714,0.8951,9.0000,0.6021,3.3696
V2,F2,6,77,5,30%x10x,2.1274,918.5217,462.5610,25.9172,50.0250,66.5110,28.5714,3.5787,9.0000,0.5952,2.7049
V2,F2,7,78,4,risk1%,1.7461,629.3589,44.8100,5.0638,13.9662,17.4458,25.6410,0.5288,17.0000,0.5086,1.9470
V2,F2,7,78,4,30%x10x,1.7569,629.3589,221.4605,16.8582,53.6042,62.8607,25.6410,2.4206,17.0000,0.5178,1.9341
V2,F2,8,77,5,risk1%,1.0092,71.6793,-2.1779,-0.2934,28.0069,32.0152,20.7792,0.0075,21.0000,0.0087,0.0254
V2,F2,8,77,5,30%x10x,1.0771,71.6793,-28.0178,-4.2913,80.3877,84.1951,20.7792,0.2793,21.0000,0.0670,0.2041
V2,F2,9,77,5,risk1%,1.4873,266.6899,27.6448,3.3101,20.6421,22.8888,23.3766,0.3773,13.0000,0.3354,1.3149
V2,F2,9,77,5,30%x10x,1.2859,266.6899,18.4235,2.2817,72.4918,76.8586,23.3766,1.0391,13.0000,0.2313,0.7345
V2,F2,10,76,6,risk1%,1.8275,649.5172,47.6888,5.3401,14.4938,17.4473,30.2632,0.5667,8.0000,0.5408,2.0784
V2,F2,10,76,6,30%x10x,1.8182,649.5172,239.7527,17.7242,51.5895,60.3225,30.2632,2.5639,8.0000,0.5257,2.0049
V2,F2,11,80,2,risk1%,1.6242,578.0800,38.6586,4.4571,11.7463,17.1925,27.5000,0.4561,8.0000,0.4742,1.6633
V2,F2,11,80,2,30%x10x,1.6752,578.0800,198.4366,15.7053,49.1301,58.2587,27.5000,2.1678,8.0000,0.5092,1.7568
V2,F2,12,79,3,risk1%,0.9751,-39.1509,-4.2137,-0.5727,26.1080,30.4928,19.2308,-0.0203,13.0000,-0.0242,-0.0692
